web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574953814-4248","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Viz-Vin","in expensive alternate for AirPods","September 20, 2019","First I got it because it fits like Apple AirPods and it is lot within the budget. The style is similar to AirPod as you see it in picture attached. The size is slightly bigger and as dedicated buttons to receive and play next songs . The only drawback of the earphones is it doesn't get auto disconnected when I put it the charging case. However, it is still manageable for the deal price under $45","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews&sortBy=helpful"
"1574953831-4331","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","LaDon Solise","Perfect gift for Christmas","November 24, 2019","I bought these for my almost 11 year old son.  My daughter has the apple version so I had her try these out.  While the case is a little larger and the ear buds are a little thicker than hers, she liked the sound quality better.  I bought these for my son for Christmas but now I'm thinking I may order myself a pair as well =)","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
"1574953791-4145","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Cirien","Wireless earbuds in a compact case","July 8, 2019","These Bluetooth earbuds come with a small, white charging case. I was able to find them easily on bluetooth and pair them with my phone. The earbuds light up when placed inside the charging case, and the charging case comes with a micro USB cable that plugs into the bottom. Overall, these were easy to setup and use.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574953844-4381","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Bhumika palesha","Recommended !!","November 1, 2019","The sound quality is great. The connectivity is easy as well and works perfectly fine with any phone. It’s looks very similar to the apple airpods model however the difference is noticeable on a closer look. But overall love the aesthetics as well as the quality of this product","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews&sortBy=helpful"
"1574953840-4367","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","khristinmd","Good sound and very pocket handy","November 23, 2019","Definitely the sound is high in quality. Pairing was super easy and the color is white which looks so clean. It’s handy and can be put in the pocket to bring anywhere. This is good for gifting this holiday season.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews&sortBy=helpful"
"1574953787-4126","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jennifer Watson","Comfort without the silicone","September 27, 2019","These headphones are real comfortable. I was a little nervous being that there are no extra silicone pieces to find the right fit- and I have smaller ears and so I have found a lot of earbuds uncomfortable in the past.  What I like is there is no silicone piece as those get lost in my house constantly. (I am not sure if it is the kids or they just fall off). It is nice to know I won’t have to worry about losing a piece to make it fit comfortably.  They come in a nice small charging case so you can charge them while you are on the go. The battery life lasts a long time. It was easy to set up and use. They have good sound coming from them. It’s a great set!","5.0 out of 5 stars","",""
"1574953796-4173","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Nikki","Nice sound quality and long battery life.","November 7, 2019","The quality is pretty good and is comparable to the higher priced name brand earbuds. The earbud, when playing music, last anywhere from 3-4.5 hours before they need a charge. When you put them in your ear you can not feel that they are there. They are very comfortable and they stay put. My one issue is the left earbud would die 15min faster than the right earbud How I fix this problem is I press and hold the multifunctional key on both earbuds right before I charge them- you will hear them say ""power off"". I also make sure to plug the usb in the wall even though they can charge directly from the case. I charge then though the case with out USB if I am out. I also put the earbuds in the charging case together so they charge and drain at the same speed.  So far I really like them.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574953798-4181","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Paul","Credible MIC QUALITY!","November 16, 2019","I was amazed at this earbud's performance, especially the microphone quality. I have used many earbuds before, galaxy earbuds, airpods, jabra elite. Among them the best sounding microphone was airpods, although I would not praise its audio quality. I was looking into some cheaper bluetooth earbuds and want to see if the high price of previous mentioned earbuds are necessary? So I came by this earbud and honestly I had my doubts even before I got to try them out. I thought, for such a price, how good can it be. However, the sound was amazing, I would not say that its on the bass side of the spectrum, but the mid and the highs are clear. I made many phone calls and out of 10 people 8 people said they can understand my words with no problem. The other two mentioned that they can understand me fine, but they sometimes had to use context clues to put them all together. I say that this earbud for its price is a great LIGHT earbud and a great choice for those wanting a quality sounding earbuds. The only problem that I had with this is that the connector is MICRO USB... I mean I can live with it but its just another wire to carry along with me. LETS GO USB C PLEASE!!

Overall I enjoy using these earbuds for its quality sound for music and me having confidence that people will understand fir sure during phone calls. Awesome earbuds.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
"1574953823-4288","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Nathaniel","Quality wireless earbuds","October 31, 2019","These wireless earbuds are very nice. Very comfortable in the ear. Great sound quality, and the button controls are helpful too. The in-case charging is also really cool. Battery life is very long, probably about 3-6 hours in my experience. I do wish that the Bluetooth connectivity range would be a little farther - the sound started to get choppy when I got about 15-20 feet away.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574953848-4398","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Neha","Good for the budget","November 15, 2019","Buy these earphones!!! These EarPods has amazing sound quality and a wireless charging case, everything that you need in budget. I have never used AirPods but till I do these are best.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574953829-4318","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Alan","They have static and cut out.","September 20, 2019","I'm a 60 year old male. They fit great, They are hard for me to get out of the charging case.  Were easy to connect to my phone.  I purchased two pair for me and my wife. One I Phone One Android both lose connection in one ear piece  and cut in and out.  Back to hard wire.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574953811-4239","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","matthew blackburn","Very light, great sound and a awesome price!","November 21, 2019","As far as earbuds go I can say these are the most comfortable I’ve ever worn. They are very lightweight compared to what I’m used to. So light that hey feel like they might fall out but I can shake my head and they stay put, almost like some kind of earbud magic keeps them in place. Sound seems very clear with no distortion that I can tell. Seems like a quality product as best I can tell.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574953794-4163","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","The Patel","Perfect fit for ear, its win for me.","October 9, 2019","This is perfect earbuds for who wants very good fit in their ear rather than ANC.
And because of this it becomes very convenient to use for longer time.
I have several point of view on which this product 's over all rating is phenomenal. My list starts as below.

1. Latest BT-5.0 tech : which enables it to pair/connect instantaneously with targeted device, It has superior connectivity range. I keep on switching this buds whenever needing between my mobile and laptop( both has BT5.0), it works seemlessly-awesome.
2. Battery : This product has best thing happen with BT headsets in last couple of years, even though it has smaller life cycle - the carrying case becomes its battery backup, I usually uses this product for 2-3 hrs at straight and once I am done, just have to put it in its box, boom- battery start recharging again.
3. Look & Feel : It is nice slick product design, and ear buds fits way better than i have expected.
4. Sound : I would say this has great sound with best stereo who wants to watch videos and listen music on the go, why working out etc.,
5. Built in Mic :  I wont recommend this for long call or join audio meeting cause some of my friend has ask me to change my headsets number of times during call because there is constant drop in sound/ constant disturbance , I think this is the only drawback of this product.
6. Price point : Good price point for this product, best fit to my need and my usage.

I think they have also included 18 M warranty, so if something happens down the line with product we should good to go.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574953820-4278","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Mel","Sound quality better than others","November 12, 2019","I find these earbuds to be more comfortable than other hard-style air buds I have tried. The sound quality is really good, for both music and voice call quality. One thing that stood out is that the microphone is high quality compared to others I have used. Callers could easily hear and understand me on calls, which makes it good for using while participating in conference calls.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574953807-4221","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","NSWAFFAR","Cute bluetooth earbuds.","October 6, 2019","Cute bluetooth earbuds. Similar look to AirPods, just a tad bit bigger. It is easy to pair, very easy. The sound quality is pretty good for the price. As for the range, it doesn't go too far. Right when I step off the outside the house it cuts off. But as long as I'm in the house and the phone is in the house, it stays on. So it's pretty good. My stepdaughter who wants an AirPods will love this. It's a good start up for a kid who doesn't know how to take care of her stuff yet.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
"1574953818-4273","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","ssjiahuiss","perfect replacement for airpods","October 25, 2019","I lost my AirPods and couldn't afford to buy another one. Found this product and it is the perfect replacement for my AirPods without paying $160! The sound quality is just as good as airpods but slightly bigger, it fits my ears though and I am 5ft 8 male. This earbud doesnt come with wireless case charging but neither does my airpods. I saved over $100 and I am pleased.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574953798-4175","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ariel","Budget Airpods","November 15, 2019","I like to workout but i also don’t want to risk breaking my more expensive AirPods. I looked online for cheaper alternatives and ended up with this. I couldn’t be happier as the earbud shape are very similar. The pairing is also as intuitive as AirPods so I find myself switching between these and AirPods all the time

The biggest con to this is the mic since a lot of my phones calls are pretty unclear. L But honestly, if you’re using AirPods to begin with, the mic for that isn’t all that glamorous either","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
"1574953800-4191","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Von Marie","Surprisingly Amazing!!","November 14, 2019","I got these thinking I would have a literal knock off version of Airpods but these things really hold their own. First thing I noticed was it is made of really high qualify plastic. It didn't feel ""cheap"" at all. Second, the earbuds paired immediately as I opened the case! No lag in Bluetooth connection whatsoever. The earbuds themselves are pretty substantial compared to Apple earbuds but they fit my ears snuggly. If you have smaller ears these might be kind of big. I personally find Airpods and Apple earbuds a little small for my ears. I like the sound quality a lot, I don't notice much of a difference between these and my regular Apple buds. I like using these especially for phone calls because it makes moving around the house and taking calls VERY easy, with both buds in or just one.

Overall, it's a great buy for its price! The battery so far has lasted me a week and counting. Definitely recommend if you're looking for a Bluetooth bud alternative!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574953838-4361","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Steve M.","Easy pairing","October 18, 2019","Only have them a couple of days now and noted the fit isn't great, fall out when bending over to do something, easy to find though. Also the left ones charge doesn't last as long as the right. Wouldn't recommend to younger active people trying to get the Apple ipod look.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574953825-4300","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Beata G Osinski","Airpods for not even half the price!!","November 21, 2019","I wanted wireless headphones but the price of airpods is so high! I decided to try these since they had a bunch of reviews. They came super fast and the quality is excellent. They connect with my computer and my iphone with no problems. Now my husband wants to get a pair too! The case is super similar to airpods and the sound quality is exactly the same to me. My daughter has airpods and even she likes these.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574953844-4382","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Nghiem","Great value!","October 22, 2019","I was hesitant of spending $200 on brand new Airpods 2, so I went with these wireless earbuds. I can say it does the job for me! I listen to my Spotify occasionally when I am at work and at home. The feel of the buds are fitted and comfortable in the ears. I also used these to listen to soft instrumental music to help me fall asleep! If you are looking for wireless earbuds but not wanting to spend hundreds on the Airpods, I would suggest getting these wireless earbuds!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews&sortBy=helpful"
"1574953802-4204","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Abe","Decently priced, well built BT 5.0 earbuds","October 15, 2019","Sound quality is really good for the price. I have a few of these and this one I got for my wife. She has an iphone and apparently it pairs really good with hers. I've checked the sound multiple times and its flawless. She has been happy using it at the gym too. Its relatively stable in ear. The way I tested it, noise canceling can be a bit better since it's not one of those earbuds that fits into your ear 100%, but it does have noise cancellation and it's not a $300 bose noise canceling headphone. It's well built and is a good replacement for apple earbuds. Recommend!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews&sortBy=helpful"
"1574953838-4359","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Camilo Rueda","Love the way it looks and how it fits on my ears.","November 22, 2019","Love the white look to it, from a distance you can’t really tell the difference between this and apple earbuds. But aside from the look is very comfortable on the ear & adjust perfectly. Some other earbuds fall to easily but not this one, this one I could be jogging at a good pace and it would still be in my ear. The sound is also high quality, I’m able to hear smoothly even if I turn the volume high.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574953789-4141","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jordan","Decent audio, friendly design, horrible microphone","September 12, 2019","I wanted to believe the overwhelmingly positive reviews on this, but once again I am disappointed with a product that falls short of what the reviews suggest. Albeit these earbuds aren't the worst quality out there; they have halfway decent audio for listening to podcasts or music and might be fine if that's all you need. However, I need to be able to take phone calls on these. This is a major feature I'm looking for and honestly the quality of the microphones on these is so bad they should have just left them off. For testing I called a couple friends who said they could barely hear me and that only some of my words came through. I had my wife put them on and call me with them and I confirmed they don't pick up everything that's being said. I read the user manual that comes in the box hoping I could adjust their sensitivity perhaps, but the manual only offers a method to reset back to factory settings. I tried that but it made no difference. These are getting returned.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews&sortBy=helpful"
"1574953848-4396","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Vu","Should try it !","November 24, 2019","This earbuds at first glance looks like an Apple airpods, so I like that, because the price is much cheaper than airpods.  It has a nice design, warm sound.  but the weight is a bit light, so the quality doesn't look perfect.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574953823-4289","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Wojtek","Good sound quality but mediocre mic","November 10, 2019","I generally liked those very much but i got them primarily to use for calls. Sadly, everyone complained that the sound quality was mediocre and I sounded like i was on a speaker phone. Sound quality for music and calls on my end was fine, especially given the price.  I think that Bluetooth headphones are going to be inferior to a regular wired earbuds.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574953818-4266","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ken Ling","Quality wireless ear buds","November 21, 2019","I had to get another pair of wireless earbuds after losing my last pair in the gym.  I wanted white this time so I went with a random brand.  I have to say sound quality on these are better than the last ones.  Instantly pairs to connect when opening the lid.  I’ve had a few gym sessions so far and haven’t had to charge the case yet (after fully charging when I first got it). Great purchase so far.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574953852-4423","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Erick","NOT A NOISE CANCEL EARBUDS","November 23, 2019","The built and the battery is excellent but the sound quality is not that good in my experience. These earbuds are not noise cancel and I can't feel the bass that much. When I'm outside or in the mall I can barely hear the sound even though volume is in 100% also after wearing them for a bit longer, the rook part of my ears hurt.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews&sortBy=helpful"
"1574953820-4279","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Linda Angela","Easily a dupe for the airpods!","November 20, 2019","Looks absolutely identical to the airpods! The battery life is incredible. I charge them once a week and they last all throughout the days! The only reason why I give it 4 stars instead of 5 is because the sound quality has a bit of a tinniness to it, but its very minimal. Overall, I'm very happy to have saved myself over $100 by finding these!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574953820-4282","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Lee","Exactly what I wanted","October 18, 2019","This is exactly what I wanted. All the features and functionality of the [Brand name] ear buds - but less than half the price. The biggest surprise was the case... it's well engineered and works intuitively with the ear buds... When you take them out of the case, they're activated and ready for use... and when you put them back in the case, they go to sleep and charge wirelessly (assuming the case is carrying a charge). Will be getting my wife a pair!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574953829-4319","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Elijah Daley","Definitely worth it","September 28, 2019","If I could rate this 10 stars I would. I ride a motorcycle and was looking for something I can just have in my helmet for the time being... found these and gave it a try... talking on the phone with the helmet on is amazing even when going fast.. the mic is excellent... I can whisper and still be heard... battery is amazing and the other thing I love about these is that I can either have the left one in my ear or the right in the other ear... very quick connection with auto pairing after the first pairing... I have a iPhone 7+ Just in case anyone wanted to know.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574953848-4400","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","D.R.","Great and affordable!","September 23, 2019","Sound quality is great. It looks just like the AirPods but half the price!  The earpiece takes some getting used to, I always feel like it’s about to fall out of my ear but it hasn’t been a real issue.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574953818-4265","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Mo","Best value","November 11, 2019","I think this product is great for the price.  It has the traditional earbuds that stayed firmly in my ears during exercise and in my case, chores like bending over to put dishes in the dishwasher.  There is a small button on one of the earpieces that pauses and plays, which is great for when my kids interrupt me constantly.  For phone conversations, they are good but I noticed it was only 100% clear when I spoke loudly.  They’re also larger than other brands of ear pods.  Overall I’m very happy with my purchase.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574953827-4312","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ritz","Looks close to  Airpods and great quality","October 19, 2019","Amazing quality earbuds and premium material and looks shiny body  ! Sound quality is amazing and these looks closely like airpods
Has micro usb port to charge
Loving otium products purchased 2 other bluetooth headphones from them and they are great quality","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574953798-4176","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","An&Rindert","Bye bye annoying wires!","November 21, 2019","I always wanted wireless earbuds but the Apple ones were just simply not affordable. Well good news: these are!
I can't compare the sound quality with the original ones, but I can't say anything bad about it, all my songs sound good to me. I use them to go running, since I find wires going from my ears to my pocket are very annoying and I always accidentally pull them out, or they would get strangled up in my long hair or something. It takes a bit of getting used to, but once your ears are used to them you can barely feel them! The battery life is also good, and the fact that you can just charge the case and you can put your earbuds back in the case after every use is an amazingly efficient and convenient system, so thumbs up for that!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
