web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574171698-3342","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Rodney johnson Sr","THESE HEADPHONES BRING THE BASS!","October 28, 2018","I was looking for a pair of air buds that provided deep bass so I could not just hear the music, but also feel it as well. I did my research and came across the Betron YSM 1000 headphones online and began to read the specs and liked what I came across.. I ordered the headphones the same day and received them in the mail in 2 days later and immediately plugged them in to my laptop and pushed play and was not impressed at first listen, but once I took my time to PUSH THEM SNUG in my ear, I was BLOWN AWAY!!! I thought I was in a car with 15 inch woofers and an Amp!!!!  Real good headphones for the price and also a great STOCKING STUFFER  for CHRISTMAS...Rj*","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574171814-3875","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jenn Seiler","Mic does not work","February 15, 2019","I basically have to eat the mic for it to pick up anything","1.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&reviewerType=all_reviews&sortBy=helpful"
"1574171723-3447","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Andy","Shocking!","April 26, 2019","I use these headphones at my desk job and they do alright. Sound quality is decent, bass is great if you wear the headphones alright. My issue is that whenever I move with the headphones in it gives me a light electric shock inside my ears. Not ideal, I've got to say. If it weren't for the shocks, I'd call this a 4 star product.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574171757-3607","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Alex Davis","Great for a quick cheap option","June 3, 2019","I really like these headphones they work nice, but the black rubber ear pieces they come with, I guess for better quality of sound we're cool for the two weeks they lasted for I was a little bummed out that they kind of tore pretty easily and I don't really remember how I didn't really abuse them. So I've been using the clear rubber alternatives and they're fine. But if you're looking for cheap headphones that alast you little while these are awesome","4.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&reviewerType=all_reviews&sortBy=helpful"
"1574171694-3321","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","HHG","Overall I'm pretty satisfied with these earbuds","June 8, 2018","Overall I'm pretty satisfied with these earbuds. They have an amazing depth of sound and cancel outside noises relatively well. The microphone is also pretty sensitive. The only complaint that I have is the weight of the earbuds. They are a lot heavier than average earbuds since they are made out of metal, which makes it easier for them to fall out of your ear. This isn't really a bug problem though if you make sure to put them all the way in. I would definitely recommend these to anyone looking to improve their hearing experience.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574171808-3837","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Dr. Bohannon","Pretty good.","February 17, 2018","Still prefer skull candy for a few bucks more.  Cool looking, though, and well made. A bit heavy and fall out if you don’t push them back in periodically especially if you are walking around.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&reviewerType=all_reviews&sortBy=helpful"
"1574171795-3782","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","V. Sanders-Whittle","Chic and functional","December 30, 2018","Bought them for my husband and my son. They both really like them. They are enjoying having reduced external sound interruptions.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&reviewerType=all_reviews&sortBy=helpful"
"1574171793-3768","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Thicrae","Workwell right out the box","April 14, 2019","Great Value Extra long men's construction is fairly good but I'm a little heavy-handed so I shall be re-buying","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&reviewerType=all_reviews&sortBy=helpful"
"1574171812-3858","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Beverly B.","Great sound and value for the money","July 27, 2019","So glad these headphones were recommended to me. They sound great. Good bass and good clarity while using them on the phone. Highly recommend","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63&reviewerType=all_reviews&sortBy=helpful"
"1574171702-3365","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","theresa","BASS!!","August 9, 2019","I never knew!!!! I never n knew earbuds could produce bass like over the ear headphones. These...ill never buy another type of earbuds again. Over/on the ear headphones make my ears hot and sweaty, ugh. These give bass inside your ears just about like a bassy car would. Gold accents, 3 pairs of rubber ear inserts and see thru wiring...very chill and look better than all the others❤","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews&sortBy=helpful"
"1574171725-3459","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Douglas Gray","Easy to use","December 17, 2018","Setup was simple. The owner's pamphlet is concise. Product comes with ear bud covers in various sizes, which is convenient. Sound quality is clear without any static. I have yet to use the product to answer phone calls. I will update my review once I do that.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews&sortBy=helpful"
"1574171793-3772","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","blancababii","I use to workout with","March 15, 2019","Best earbuds with a cord hands downnnn especially for the money and it comes with a lil pouch to store them in","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&reviewerType=all_reviews&sortBy=helpful"
"1574171740-3529","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Cylv","It does have excellent sound cancelling","January 30, 2018","I've had these for less than a month, and one side has already crapped out on me. It does have excellent sound cancelling, and the mids and treble are god. There is no bass boosting as far as I can tell. But the fact that one ear crapped out after a few weeks of gentle use, with no visible twisting or pinching in the cord means that these earbuds area not worth it.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews&sortBy=helpful"
"1574171702-3362","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Savy shopper","Nice appearance and sound, but...","June 5, 2019","These look nice and initially sound well for my use, but, I dont believe the wires will hold up long term to use.  They are very thin and if like in-expensive headphones, will develop frayed wires or shorts.

Again,sound is nice, but durability is questionable.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews&sortBy=helpful"
"1574171711-3398","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Worked for a month and a half","December 4, 2018","I loved these headphones except I purchased on Oct 19th and now one ear bud has progressed to stop working over the last week or so.  I can still hear some sound out of it if I take the other earbud out, but really if I have both headphones in it sounds like sound only comes out of one earbud.  Not bad for the price though!","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574171841-3941","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jeronimo","Best headphones I've had.","March 2, 2019","They are perfect for school. Buttons work great on my Motorola. They are pretty loud. They are good size just that they are pretty big so it looks like they are hanging out of your ear at times even if they are balls deep in your ears.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_71?ie=UTF8&pageNumber=71&reviewerType=all_reviews&sortBy=helpful"
"1574171768-3656","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Alan Nicholson","Crystal Clear","October 24, 2018","These earphones have great sound for phone calls, and the microphone seems to deliver well.  Conversations even in one-bar areas are audibly clear.  I don't do music on my phone so I can't speak to that.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews&sortBy=helpful"
"1574171736-3512","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","JimWilly","Good sound","March 31, 2019","I really liked the sound and the microphone quality.  I don't know about noise cancelling.  The build seems good quality and the packaging was great, comes with a little bag that you actually will use.  Replacement buds too.  nice.  Ordered another one.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574171841-3942","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Rayna Wrighton","Excellent packaging and quality considering the price","September 5, 2018","Excellent packaging and presentation especially for price.  It's the only quality earphones that I can use with my galaxy mophie case and the color is exquisite!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_71?ie=UTF8&pageNumber=71&reviewerType=all_reviews&sortBy=helpful"
"1574171700-3354","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Michael","great sound","December 7, 2018","I am a drummer in my church's praise band. I use my earbuds to listen to the songs for the coming Sunday. I can hear the drum part very well, as well as the other instruments, (which I need to hear). These are very clean sounding earbuds. There is no distortion at all. I just got them so I can't vouch on how long they will last, but it looks like they are going to last for quite a while. All in all, these are great earbuds!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574171764-3637","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","richard McFadden","very impressed","July 11, 2019","I liked them but soon as the wife used them I havent seen them since. got me a new pair. they make a great bday gift or stocking stuffer","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews&sortBy=helpful"
"1574171770-3667","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Victoria P. Lilly","Heavy - Not my dream earbuds","May 7, 2019","Too heavy making them hard to stay in place in ears. Tried all the different ear pillows and none fit like I want. I think weight is part of this issue. Cords tangle more than normal","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&reviewerType=all_reviews&sortBy=helpful"
"1574171680-3261","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Mr. Opined Average Pessimist","Good quality & stylish","October 20, 2019","Let's start with everybody's taste is different. My source music is often from analog tape to CD (AAD format) so the quality and sound will be much different than more modern music from recent years. So having said that, I believe the bass is much more Dynamic and clear than similar priced headphones. Highs and mid-range sound good too even though the style of music I listen to can often reveal the tape Source sound. These headphones do not reveal as much of the tape source as others. Comes with the standard interchangeable earbuds for different size ears and a small carrying pouch. Standard  volume buttons, track selection, pause, mute, microphone so no new innovations or surprises. So overall I'm very satisfied with these headphones. The cons are the wire seems rather flimsy and delicate and I can only imagine that they are going to pull out of the plug in the headphone piece itself. This hasn't happened yet it just seems flimsier than other headphones. I'm a bit hard on headphones and the wire usually breaks for me around the 3.5 mm Jack and I have a hard time getting headphones to last for a month to a year. Wireless, which these are not, break on me even faster so I don't wish to invest a lot of money in headphones. These headphones seem a good value for the money I just hope I can make them last a little longer than normal.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574171814-3873","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","JGB","Not the best","January 9, 2019","Not noise cancelling by any means.. kept falling out of my ears.. looks much nicer than it is, kinda cheaply made","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&reviewerType=all_reviews&sortBy=helpful"
"1574171777-3697","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Tristin","Get it~ It works!","June 16, 2019","I purchased these headphones about a year ago, and honestly, have not been caring for it properly. I've been slamming doors on it, even putting it in water, and it still works! Nothing's wrong with it. Both ears work perfectly. And, to my surprise, headphones that I spent more on broke in that exact month. I recommend you buy these headphones.

Great Work, Betron!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews&sortBy=helpful"
"1574171755-3596","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Carmen Sandiego","Won't be my everyday pair","August 20, 2019","These are ok earbuds, sound is clear just lacking bass. Cord is pretty thin. What I'm saying basically is I have some betron 950HI that sound much better and we're far cheaper. Also 950HI has a thick flat cord and the plug is an angle 90 which is better for my phone and clip. Maybe I got fakes or something but to me the cheaper ones are much better. These will be backup no everyday pair.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews&sortBy=helpful"
"1574171839-3934","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Giovanni E.","They sound great!","December 6, 2018","They sound great for their price I like it but it has a slight hiss or static like sound in the background when I play something. Also the triple button press doesn't play the previous song. But I still they they are great for the price they cost.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_70?ie=UTF8&pageNumber=70&reviewerType=all_reviews&sortBy=helpful"
"1574171814-3874","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Joel","Buy these.","August 31, 2018","This is a great item for my Xbox. Very pleased!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&reviewerType=all_reviews&sortBy=helpful"
"1574171814-3870","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Simon","happy customer","November 5, 2018","very nice quality both material and sound.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&reviewerType=all_reviews&sortBy=helpful"
"1574171764-3642","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","TJ","Useful","April 1, 2019","I bought these to use in my office while editing audio files. They seem to work great at keeping outside noise to a minimum and the sound quality is really good.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews&sortBy=helpful"
"1574171711-3405","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Craig Hilles","These Are Actually Great","June 30, 2019","Honestly, I think these earbuds are great because not only are they cheap but they sound really good too. My pair lasted me through an entire school year but during summer they broke because I left them out And my brother and sister accidentally bent the jack. Although they stilled worked after that its just that one side didnt work unless i twisted it into the right position and bent it. Overall these were probobly the best heaphones iv bought in a very long time and im buying my second pair now.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574171742-3538","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Craig J","Incredible Sound","June 19, 2018","Holy sh*t!!

I bought these based upon the rating.

I’ve purchased at least a dozen other sets of bud style earphones.

I put these in my ears and turned the music on.

GTFO

these are awesome!!!

Like seriously

Buy them now","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews&sortBy=helpful"
"1574171694-3322","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","SGT Rumbaugh","Cheap. But tried to look hi qual","October 10, 2018","Sound not great. But lots of cool packaging and pazzazz to make you think otherwise. Don't believe the other reviews. These headphones are ""ok"" at best and I'm NOT some BEATS-wearing snobby dude. When you turn it up the metal music gets distorted and the bass knocks out the highs. You don't have to be a quality snob to notice it. But my son likes it for his video games, so can't complain for under $15","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574171755-3598","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Bass Kahuna","You get what you pay for.","August 7, 2019","Bought a pair for me and my wife.  Her's broke a couple weeks after purchase, mine broke after a year.  More specific; lost of bass, then left side went out.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews&sortBy=helpful"
"1574171753-3592","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Hongche","Wires frayed after less than half a year","March 4, 2019","I always make sure to store my earphones in the provided pouch and am pretty careful with it but the wire has frayed after only 5 months of use. Sound quality is excellent and it effectively blocks out a lot of external noise, but for less than half a year of use, this product isn't worth it.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews&sortBy=helpful"
"1574171793-3769","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","judith sebastian","but these ones my son loved! The sound is amazing","July 6, 2018","I bought some extra sets of earbuds, but these ones my son loved! The sound is amazing, and the price was even better.

Thank you","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&reviewerType=all_reviews&sortBy=helpful"
"1574171760-3624","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Cassandra","Broke in less than 6 months.","January 13, 2019","After less than 6 months of use, these headphones started malfunctioning. One side has perfect quality sound while the other has almost zero sound coming from it. Even though there is a warranty on the product, the company is hard to get in contact with and do not respond to messages. Very disappointing as I absolutely loved the sound and the feel of the product!","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&reviewerType=all_reviews&sortBy=helpful"
"1574171766-3655","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Wolf Steel","Affordable Quality","March 30, 2019","Sound is pretty crisp and clear. I use it to listen to audio books and not music so I'm not sure how well the performance would carry over into this area.

Only major complaint is that the Audio up/down buttons do not control the Forward/Reverse function some headphones out there have. Can't skip back in my books if I get interrupted, have to pull the phone out and press it that way. Slight inconvenience while at work when hands are tied up.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews&sortBy=helpful"
"1574171775-3693","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Leslie","Love them!","June 4, 2018","This is the second pair that I’ve bought. My son loves them but leaves them in his pocket to get washed, after about the fifth time I finally had to buy another pair.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews&sortBy=helpful"
"1574171704-3373","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Brian Sixbey","Great price, great quality, great so far","May 8, 2019","I got these because they looked like they would be good enough. When they arrived, it looked like I'd made a good decision. A little while later, that decision seems to be upheld. I would not rate these as highly as the Senheiser set I used to own, which had better dynamics than these, but I would rate these just below that top of the line quality, for just above bottom of the line price, which makes these a great value.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574171746-3559","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","liz","Long lasting, quality headphones!","September 30, 2019","These are now my favorite headphones and believe me I have been through so many! I am the person who gets headphones stuck in the door or tangled in my purse or pulled by toddlers. My average headphones last 2 months. These however lasted me 8 months under the same conditions. If you are someone who enjoys music and podcasts and also lives an ""adventurous"" life then these are for you.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews&sortBy=helpful"
"1574171762-3633","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Clarence","The best earbud at the price and sound better than some $100+ earbuds","January 12, 2019","Man these sound amazing and are in one of the best unpackaging experiences than headphones that cost way more. These sound better than beats earbuds. The quality is awesome for what you pay for. I recommend these to anyone! And not only do they have comfortable and different size earbuds but they also have memory foam ones!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&reviewerType=all_reviews&sortBy=helpful"
