web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574952752-2925","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jay O'Toole","Minimal packaging, arrived in good working order.","October 14, 2018","Was so glad to receive these earbuds. My original apple earbuds had begun shorting out and acting buggy. I ordered these as a replacement and am very happy to haveearbuds that are working correctly! The packaging was minimal, (just a mailing pouch) which initially concerned me that there wasn’t enough protection for the product, but the buds were secure in their original cardboard container.  There was no box around that, however. Earbuds arrived unscathed regardless.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574952759-2955","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Rebecca","Love!","July 4, 2019","Love these earbuds!! I use them all the time! I don’t really like wireless earbuds because it’s not as noticeable that you’re not listening to people. These are great and have a great speaker to use for talking through on the phone.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574952756-2944","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","K. Christopher","Counterfeit Warning","September 14, 2019","These “Amazon’s choice” earbuds are counterfeit Apple products - packaged in an Apple box. Do not buy them. The product says “Lightning world” when you plug them in and you get a beeping sound, no other sound coming through the headphones at all. Just fuzz and beeping.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574952739-2861","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Vannia LaHoz","I guess","December 1, 2018","For $5 dollars more you can get the real headphones at the Apple store. These look authentic but immediately following the unpackaging you can feel the difference. I was desperate for headphones so these will do until they give up on me, but I would of rather paid a couple bucks more for better quality","2.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
"1574952767-2997","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Rebecca Hendrickson","There Were None.","September 18, 2019","When my headphones arrived today, I opened the package only to be met with both an empty labeled plastic bag that I presume was supposed to have the headphones, as well as something that resembled a cork with a orange stick inside of it. So in short, no headphones and just a cork.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574952741-2871","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Sarah","I think I found the trick","September 21, 2019","""This works better when the top layer of polish is broken. Not like the pics, I did not have this ""bursting"" effect, but i was able to easily scrape it off after about 5-10 mins.

Instructions:
1. Take a nail file or a buffer and buff off the top clear layer a little (can be patchy if using a file but try to scrape off the majority of the top layer, a corse file works better for this)
2. Brush on a THICK layer of the gel coating the nail entirely.
~*~ Wait 5-10 mins, don't touch!- I like this better than having foil wrapped fingers cause you can still do stuff so the time goes fast~*~
3. Take a metal cuticle pusher and scrape from cuticles up towards tip of nail. It should scrape off pretty easily, if not, scrape off what you can gently and repeat.

Polish comes loose much easier that soaking IMO. Also a lot faster and a lot more eco-friendly (cotton, tin foil, ect.) Taking nails off has always felt like such a production to me but this does make it easier, I would def buy this again over acetone. ""","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574952744-2889","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Austin","Apple AirPods","June 30, 2019","These are the exact same ones that came with my iphone 6s everything was great but after while the right side was hardly working I could barely hear anything but everything else was still fine except the right side but that was my fault not Apples. So I got a brand new pair and they fully work and this time I'm more carful.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews&sortBy=helpful"
"1574952784-3077","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","WalkerTexasRanger","These are the ones","July 7, 2019","Apple is very particular about their accessories. If you’re not careful you will buy a pair of headphones that look exactly like what they should but they will have poor sound quality. These are the original headphones and the price  it’s a great value.  considering that you pay about $35 at the Apple store. Great product great value.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews&sortBy=helpful"
"1574952787-3081","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Madeline","Not real apple product","May 19, 2019","I ordered three of these since I tend to misplace them. After two or three months of using them, my iPhone XR  no longer works with one of them. So I guess 1/3 not bad, but since they cost near the same as the Apple ones, just buy those.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574952763-2978","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Grace","Genuine Apple Product Sold By and Shipped From Amazon!","October 12, 2019","Genuine Apple product in official packaging. Slightly cheaper than Apple store. Great noise cancellation when actually in use. Can hear external noises while in ear and not in use. Great sound quality.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574952728-2818","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Patti NP","Good replacement for original earphones","April 10, 2017","I accidentally left my IPhone 7 headphones on a plane when traveling with family. These work as well as the original ones. Would buy them again.","5.0 out of 5 stars","",""
"1574952791-3110","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Anti-aging","There is nothing better than Apple EarPods for an Apple smartphone","September 15, 2019","After 18 months of heavy use my original Apple earphones are falling apart. I tried ordering EarPods/earphones/earbuds, rated higher than the Apple ones are, from other sellers and manufacturers. I retuned them all. Nothing better than Apple EarPods. Happy customer.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews&sortBy=helpful"
"1574952733-2833","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","JuliaColorado","Yikes - gave to college daughter as gift - stopped working after a month!","February 5, 2019","I ordered these well in advance of my daughter's birthday (I guess not so smart given their limited return/guarantee window). I gave them to her in mid January 2019, and they stopped working already, after less than a month! Seller would not take them back. For context, she's a very conscientious college student, and not hard on electronics like her younger brother.  But I am writing this review so that others know what an unreliable product this is. Would NOT buy again.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574952746-2894","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Juliette Weaver","DONT BUY THIS SAVE YOUR MONEY!","August 21, 2019","So I bought these once before and they worked fine... for a while. They just stopped working one day so I didn’t think much of it. Going back to school this semester I thought I might grab some headphones because I like to study with music on. Took them out of the box and plugged them into my phone and they just didn’t work. I restarted my phone, followed lots of stuff online to try to fix it but they must be fake. Don’t waste your money on these. If you want real ones pay a few extra bucks at the Apple store... so disappointing!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574952784-3073","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Rachelle","Actually Apple EarPods","October 29, 2019","These earpods are actually Apple earpods I didn’t have no problem with them the sound was terrific and it will last long.......my EarPods didn’t because it got caught in the door but if it wasn’t for that they still would have been working","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews&sortBy=helpful"
"1574952739-2862","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","WayneChicago","Genuine Apple 🍎 EarPods","February 23, 2019","I got an Apple iPhone XR last week, and liked the lightning charger earphones that come with it (although I think the audio quality is better from a dedicated headphone jack).  Wanted a spare, ordered these in February 2019, ships and sold by Amazon. White Box is genuine Apple, says created by Apple in California, made in Vietnam.  Sealed, new Apple box. They work the same and are the same construct as my iPhone XR earphones. Hope that helps.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
"1574952778-3049","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","mark myers jr","Good for iPod.","May 9, 2019","The main thing I don't like about these headphones is there not compatible with other devices but it's my fault for not looking a little closer.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574952741-2877","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Lauren M","Ordered two pairs and neither worked","October 17, 2019","I ordered this item twice from this manufacturer. The first pair arrived and one earbud didn’t work. I quickly ordered another pair as I needed them for work and when the second pair arrived the input was for a regular input not Lightning. I had to use the one earbud one to take calls and couldn’t return it used, but it’s frustrating to waste money as I need to now buy a third pair.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574952791-3103","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Katy S","Tried & true best bang for the buck best quality","July 6, 2019","Don’t waste your time buying any other headsets. Just get the Apple ones they work the best","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews&sortBy=helpful"
"1574952782-3064","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Great buy","April 25, 2019","Bomb dot com","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews&sortBy=helpful"
"1574952737-2853","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Junior AMZ","I love it","April 19, 2019","I’m quite satisfied with this product. It is clearly marked with Apple’s etching of “Designed by Apple in California Assembled in Vietnam” with the model number and a 12-digit serial number at the end of this text. This clearly is proof that it is indeed an authentic Apple product. This makes me feel really good in knowing that I’m only using genuine accessories with my genuine Apple iPhone. The sound quality is amazing with just the right amount of bass level to really emphasize the music but with out drowning out any other tones. To me, there just isn’t anything better than the kind of sound quality you get in genuine Apple EarPods for listening to music. The features on the remote is an added bonus and really makes navigating through my music list so much easier as well as answering. I really love it","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574952784-3076","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Yanira","LEGITIMATE & durable","December 28, 2018","SUPER durable and high quality, its a legitimate apple product which i was afraid it wouldn’t be. however, the packing was legitimate and in good condition. i have been using these headphone none stop without ANY issues","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews&sortBy=helpful"
"1574952774-3023","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jo Jo","Lighting headphones for Apple tablet/phone","February 18, 2019","This is just like the one that came with my iPhone X.  I needed one in addition to the one that came with the phone so that I can keep it by my bed.  It is perfect for that purpose.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574952761-2969","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","NO MORE”Made in China”","Do NOT BUY","May 26, 2019","Looks like Apple.

If indeed a apple product this is trash.
Do not buy from Apple amazon.
Everything thus far has been defective","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574952728-2817","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Fidel Arevalo","Read Before Purchase!","January 29, 2018","(Please read entire review before basing opinion)

When I recieved this product I immediately started using it since after my last pair broke I had no replacement so I had to use my iPhone without earphones for 2 weeks. At first it seemed like my product was working perfectly fine so I started binge watching YouTube videos to catch-up on most of the videos I missed (mainly asmr videos) however after a few hours I had to unplug my earphones to plug in my charging cable and charge my phone. The next day, I woke up unplugged my iPhone from the charger plugged in my earphones and on my way to school I noticed that the right earphone wasn’t working anymore..
I’ve tried to make myself remember if by mistake I may have pulled the lighting jack a little to hard and ruined the product but I’m usually very gentle about this so I don’t think it was my fault however, not being 100% sure, I can’t accuse this product of being faulty. So to be clear this product worked fine like it was supposed to at first but then didn’t.","1.0 out of 5 stars","",""
"1574952765-2987","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","L. Sarich","Buyer Beware","December 19, 2018","Came in a bag and did not have the connector. I’m very skeptical about these earbuds. Sending them back today.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574952787-3089","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Lloyd Marks","Overrated","September 10, 2019","These EarPods hang in your ears and do not seal with the air canal. Therefore, they cannot produce space. Also, they are prone to fall out. I do not recommend them.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574952772-3011","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","mojtaba","Not original!","November 12, 2019","One side of the Stupid headphone stopped working in a couple weeks and it has some strange bugs that pauses and skips and jumps the songs!! I feel like spending the worst twenty something bucks ever on a junk that I thought is original apple!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
"1574952737-2860","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Christina Eno","Perfect","September 14, 2018","My kids lose these more than anything I’ve ever seen! They always want the “Real Apple” when replaced. That gets expensive after a few times of replacing three kids headphones! I gave these used, like new headphones a shot and didn’t even tell my daughter they were used! They are clean and in the original paper box, you can’t even tell they are not new. She has used them for over a week and they work perfectly fine! So yeah I’ll proba be buying these again soon since all three of my kids can’t keep a set of these for more than a month :/","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574952769-3008","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Linda T. Mickel","Really nothing perfect for iPhone 6 plus","August 25, 2019","Everything good works well in gym","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574952778-3041","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Delicia Brown","Poor Manufacturing","November 18, 2019","These were not used for more than 3 months. Gently used and started acting up. They dont work regularly now. Tried troubleshooting but they are malfunctioning. This is a manufacturing problem.  Poorly made or made to not last more than 8 wks","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574952782-3067","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Katie","As described, just not a great product","February 12, 2019","Definitely seemed like authentic Apple headphones...it's just too bad that Apple doesn't make better headphones. Nearly 30 bucks and only 3 and a half months later and one ear has already gone dead.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews&sortBy=helpful"
"1574952746-2893","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Erin W.","Not Apple Quality","June 21, 2019","After receiving these earbuds, they worked great. Looked and felt like the REAL DEAL. According to the packaging, they are an Apple product. However, after having them for 2 months the covering started to crack, exposing the wire and the volume control stopped working. I'm very disappointed and looking for a replacement pair that is better quality than these earbuds.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574952782-3063","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kayla","Are you kidding me?","March 7, 2019","I’m so mad. I had high hopes because they came in Apple’s packaging and worked great initially. However, It’s only been a month after buying these and there already acting weird. Sometimes they play music from my phone’s speakers even when they’re plugged in. Now they are doing that weird thing where they play and pause music randomly. I bought “higher quality” earbuds because I wanted them to last long. I guess I can’t trust anything anymore.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews&sortBy=helpful"
"1574952789-3094","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","River","Not sure if this is genuine or not 😒","August 9, 2019","It seemed like this was a genuine apple product based on packaging... but it only works through Bluetooth and it crackles.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574952778-3043","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Mochacurls","Apple is always reliable 🥰","April 1, 2019","Sound quality is great, blocks out all noises around me while traveling on the bus or train. Most of the time I have to turn down the volume to hear someone trying to talk to me.😂","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574952730-2829","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Cracked earphones","December 28, 2017","I took these out of the packaging and they appeared cracked. And they are. I almost forgot about it bc I was so disgusted I was using the jack to use other earphones but now that’s not working and I have cracked earphones. I try to give the benefit of the doubt but for a like new product - That’s pretty crappy.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews&sortBy=helpful"
"1574952735-2845","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Chada","Great headphones","January 12, 2018","Headphones were used but worked great came fast and perform extremely nice absolutely perfect love this buy","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574952746-2895","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","TheGoodTheBad&amp;TheUgly","DONE","August 13, 2019","I recently switched from an Android (Samsung) phone to iOS. I’ve owned the phone 5 months and use earphones about 3 times per week. This is the second pair of earphones I’ve bought, after the set that came with the phone.
One earphone stops working consistently! I will not buy another pair and will go with the old fashioned over the ear kind.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574952769-3005","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Katrina Nichole Mckee","Damaged beyond use.","November 14, 2019","Do not purchase. I ignored the reviews thinking that they might be a little less than perfect, but the earphones I received are literally unusable. Some sort of animal chewed through the wires and it was bundled and sent to me like that. It looks like it had been opened before being placed in the shipping envelope. The security seal was already crumpled but the shipping envelope was unopened.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574952778-3048","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Valreie Russell-Dollaragues","Perfect fit","October 28, 2019","Awesome","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574952763-2975","https://www.amazon.com/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jeanne","These are genuine, they work great.","April 3, 2019","I have bought these ear pods more than once, not because there was something wrong but because I lose them.  I am happy to repurchase these every time I need a pair of ear pods.  They work perfectly.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Apple-EarPods-Lightning-Connector-White/product-reviews/B01M0GB8CC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
